timestamp,offer,offer_dss,offer_final,prop_time_spent,prop_time_spent_dss,ai_nb_calls,ai_calls_count_repeated,completion_code,feedback_understanding,feedback_alternative,feedback_explanation,feedback_accuracy,ai_calls_pauses,ai_calls_offers,ai_calls_acceptance_probability,ai_calls_best_offer_probability,job_id,worker_id,prop_worker_id,resp_worker_id,min_offer,model_type,resp_rowid,min_offer_dss,feedback_ai_offers,feedback_fairness_against_ai,min_offer_final,resp_time_spent,ai_offer
2021-07-01 20:18:19.595663,50,50,50,0,0,1,3,prop:NnwRF,6,2,6,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####03c3f10d-acee-4154-a772-106aab1920d1,auto_#####03c3f10d-acee-4154-a772-106aab1920d1,A2Y7N#####TCR8,100,real,73,100,5,4,100,13,50
2021-07-01 20:20:27.770676,50,50,50,0,0,1,3,prop:ZfSKz,1,3,1,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####71de9308-8574-477f-96ee-17a2ef6ada4a,auto_#####71de9308-8574-477f-96ee-17a2ef6ada4a,AK77E#####KJG,50,real,74,50,5,6,50,8,50
2021-07-01 20:21:16.747971,50,50,50,0,0,1,3,prop:yVL3y,6,6,3,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####de01d83c-310d-48b3-b607-03dbce6997bc,auto_#####de01d83c-310d-48b3-b607-03dbce6997bc,A36DA#####D5FX,30,real,75,25,5,6,25,57,50
2021-07-01 20:21:50.260186,50,50,50,0,0,1,3,prop:oNn6g,3,5,7,0_percent,0,0,0.0069,0.0489,38F60IALBJNPAQJAR8J7V8Y5H2OT0C,auto_#####ef2623cb-155f-4c05-aaa5-c8d67df687f6,auto_#####ef2623cb-155f-4c05-aaa5-c8d67df687f6,A2OS3#####M69E,50,real,76,50,3,2,50,4,50
2021-07-01 20:31:02.125945,50,50,50,0,0,1,3,prop:iG1eK,1,7,3,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####9fe7366d-7cfe-4f20-8c1c-4df9089f8761,auto_#####9fe7366d-7cfe-4f20-8c1c-4df9089f8761,A1VBN#####USU7,50,real,77,100,6,6,100,16,50
2021-07-01 20:31:07.068821,50,50,50,0,0,1,3,prop:NHjEw,2,3,3,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####106a5788-22ab-4839-908b-a562c6e4f033,auto_#####106a5788-22ab-4839-908b-a562c6e4f033,A2ML7#####HJO7,40,real,78,50,4,1,50,17,50
2021-07-01 20:34:40.443897,50,50,50,0,0,1,3,prop:r1sp1,7,2,7,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####a3ab982a-2536-49c8-b05f-a8d633d9aee2,auto_#####a3ab982a-2536-49c8-b05f-a8d633d9aee2,A337Y#####Y4QI,50,real,79,50,4,2,50,11,50
2021-07-01 20:38:35.193767,50,50,50,0,0,1,3,prop:ijdln,7,3,2,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####70db32d6-8829-405a-9c05-54bcd112dc49,auto_#####70db32d6-8829-405a-9c05-54bcd112dc49,A1F9K#####9DTA,40,real,80,45,6,2,45,6,50
2021-07-01 20:45:11.322797,50,50,50,0,0,1,3,prop:C1zro,7,5,3,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####a24a771d-622d-46bb-8da2-0f1b94d86f49,auto_#####a24a771d-622d-46bb-8da2-0f1b94d86f49,A1G34#####G1R8,45,real,81,45,4,1,45,16,50
2021-07-01 20:47:15.906234,50,50,50,0,0,1,3,prop:a1jEu,6,4,7,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####676292d8-56ef-45c2-875a-82927c0214bd,auto_#####676292d8-56ef-45c2-875a-82927c0214bd,AKNBC#####NDO,45,real,82,45,4,5,45,22,50
2021-07-01 20:50:25.756358,50,50,50,0,0,1,3,prop:AL67M,5,1,1,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####a8df061a-f135-4851-b238-ece34f7e73ea,auto_#####a8df061a-f135-4851-b238-ece34f7e73ea,ASD8F#####ZBF,50,real,83,50,5,5,50,20,50
2021-07-01 20:57:11.845846,50,50,50,0,0,1,3,prop:8GsPu,5,7,2,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####878226e4-7140-4daa-af33-5bd826e4b833,auto_#####878226e4-7140-4daa-af33-5bd826e4b833,A3O9C#####VJLA,5,real,84,10,5,1,10,15,50
2021-07-01 21:01:51.293372,50,50,50,0,0,1,3,prop:Y7Iyu,1,4,5,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####8b64ea5f-b8c2-4d66-ac35-3f8f4867c704,auto_#####8b64ea5f-b8c2-4d66-ac35-3f8f4867c704,A2RWL#####FZA7,50,real,85,50,4,5,50,10,50
2021-07-01 21:03:27.961946,50,50,50,0,0,1,3,prop:5nQCP,3,6,4,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####7bc472cc-f643-4560-af77-b77a4002ed59,auto_#####7bc472cc-f643-4560-af77-b77a4002ed59,A1TPG#####D68E,50,real,86,50,5,1,50,8,50
2021-07-01 21:07:08.048224,50,50,50,0,0,1,3,prop:ji5Oy,5,4,2,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####a0d33904-651a-4036-ae07-d31f97df62f2,auto_#####a0d33904-651a-4036-ae07-d31f97df62f2,A1IJ5#####TT46,40,real,87,40,4,2,40,13,50
2021-07-01 21:16:52.843690,50,50,50,0,0,1,3,prop:tonSp,6,4,3,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####1ace8227-c0cd-438b-abbb-15960b1ec987,auto_#####1ace8227-c0cd-438b-abbb-15960b1ec987,A3F8K#####X8UR,50,real,88,40,5,1,40,23,50
2021-07-01 21:18:08.858695,50,50,50,0,0,1,3,prop:GjHKk,1,3,3,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####065444ce-390e-4dfc-b4c2-8c460e9a8072,auto_#####065444ce-390e-4dfc-b4c2-8c460e9a8072,A2MS1#####X9FZ,50,real,89,50,5,4,50,50,50
2021-07-01 21:18:23.224383,50,50,50,0,0,1,3,prop:Y1JxQ,5,2,2,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####6b585d1a-bf82-4583-8ab9-051ce24411b9,auto_#####6b585d1a-bf82-4583-8ab9-051ce24411b9,A2Q8H#####1MKN,80,real,90,60,4,5,60,20,50
2021-07-01 21:30:07.825562,50,50,50,0,0,1,3,prop:YQKMW,3,1,5,100_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####2d0dc0ea-ffb5-42f1-9158-c1453c36c9d1,auto_#####2d0dc0ea-ffb5-42f1-9158-c1453c36c9d1,AZ2P6#####6SH,35,real,91,50,3,5,50,14,50
2021-07-01 21:34:06.871213,50,50,50,0,0,1,3,prop:qsLB9,3,7,2,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####16ee2ef9-f401-42c6-843f-8414893018b5,auto_#####16ee2ef9-f401-42c6-843f-8414893018b5,A5A14#####J23,50,real,92,60,2,2,60,13,50
2021-07-01 21:38:18.750236,50,50,50,0,0,1,3,prop:n3oeB,6,3,2,80_percent,0,0,0.0069,0.0489,38F60IALBJNPAQJAR8J7V8Y5H2OT0C,auto_#####55fe3df5-5503-47d7-a63f-db1338311c82,auto_#####55fe3df5-5503-47d7-a63f-db1338311c82,A2GSJ#####TMDH,20,real,93,20,4,3,20,13,50
2021-07-01 21:49:41.862897,50,50,50,0,0,1,3,prop:Rn3WO,4,4,1,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####27650acf-547b-4d55-a334-f4f981db4ffc,auto_#####27650acf-547b-4d55-a334-f4f981db4ffc,A1DWS#####8X0K,45,real,94,40,5,3,40,15,50
2021-07-01 22:39:03.224327,50,50,50,0,0,1,3,prop:oQSs4,1,5,2,no_clue,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####2da63f8b-0ec3-4cf3-ac58-61b8ea6534b1,auto_#####2da63f8b-0ec3-4cf3-ac58-61b8ea6534b1,A2VN5#####7P0R,25,real,95,0,4,1,0,11,50
2021-07-01 23:16:08.124022,50,50,50,0,0,1,3,prop:W2QNw,3,3,6,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####dc2f9115-87fa-47a6-b35e-d2bc17fa4a64,auto_#####dc2f9115-87fa-47a6-b35e-d2bc17fa4a64,A1P3H#####LJMP,50,real,96,40,3,4,40,29,50
2021-07-01 23:41:18.453349,50,50,50,0,0,1,3,prop:oYZzH,7,7,4,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####3a44a46f-393b-47b2-a59e-5ebd0928c4aa,auto_#####3a44a46f-393b-47b2-a59e-5ebd0928c4aa,A2T8B#####QFI,50,real,97,50,5,7,50,13,50
2021-07-02 15:05:24.649507,50,50,50,0,0,1,3,prop:L1bXN,6,6,6,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ece2b957-a831-4124-a2fa-31cd4434f7f5,auto_#####ece2b957-a831-4124-a2fa-31cd4434f7f5,A1SPD#####Y9YX,65,real,98,65,7,7,65,8,50
2021-07-02 15:13:40.381042,50,50,50,0,0,1,3,prop:XCg7Q,4,2,1,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####60218217-e15b-4091-b097-be290f13445c,auto_#####60218217-e15b-4091-b097-be290f13445c,A2LF8#####1GR2,30,real,99,30,3,5,30,8,50
2021-07-02 15:51:25.642228,50,50,50,0,0,1,3,prop:JUZlq,5,6,2,20_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####c443f41c-4eb2-49fa-9c24-5ef6725ab138,auto_#####c443f41c-4eb2-49fa-9c24-5ef6725ab138,AE2T3#####R51,40,real,100,40,6,5,40,17,50
2021-07-02 15:55:37.669396,50,50,50,0,0,1,3,prop:VNl2M,7,2,6,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####59c6aead-06b3-4c51-9e63-d195009bfcd3,auto_#####59c6aead-06b3-4c51-9e63-d195009bfcd3,A51J9#####CO0,100,real,101,100,4,4,100,13,50
2021-07-02 16:11:02.840501,50,50,50,0,0,1,3,prop:syw72,6,7,3,80_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ac2531f2-7ce7-4c6f-8bb6-a2b4973aaf93,auto_#####ac2531f2-7ce7-4c6f-8bb6-a2b4973aaf93,A193D#####FSVT,40,real,102,40,5,1,40,14,50
2021-07-02 16:30:14.840486,50,50,50,0,0,1,3,prop:eImrO,6,5,5,40_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####ca78fa08-1539-4b49-a610-bf3b3df4d47c,auto_#####ca78fa08-1539-4b49-a610-bf3b3df4d47c,A3FZG#####HBRW,5,real,103,0,4,5,0,14,50
2021-07-02 16:37:47.226746,50,50,50,0,0,1,3,prop:5s8DF,3,5,6,60_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####e5349057-de5d-46f8-8e3a-35f705c59645,auto_#####e5349057-de5d-46f8-8e3a-35f705c59645,AQDW1#####HTY,40,real,104,10,4,3,10,30,50
2021-07-02 20:08:47.254367,50,50,50,0,0,1,3,prop:QlXhf,5,3,4,0_percent,0,0,0.0069,0.0489,31MCUE39CNSHMDW1QV2JYNHNUK4G3P,auto_#####c158c98e-70ba-413b-96e8-81aed4bfedc1,auto_#####c158c98e-70ba-413b-96e8-81aed4bfedc1,A1GZ4#####TCES,0,real,105,0,3,5,0,14,50
