timestamp,offer,offer_dss,offer_final,prop_time_spent,prop_time_spent_dss,ai_nb_calls,ai_calls_count_repeated,completion_code,feedback_understanding,feedback_alternative,feedback_explanation,feedback_accuracy,ai_calls_pauses,ai_calls_offers,ai_calls_acceptance_probability,ai_calls_best_offer_probability,job_id,worker_id,prop_worker_id,resp_worker_id,min_offer,model_type,resp_rowid,min_offer_dss,feedback_ai_offers,feedback_fairness_against_ai,min_offer_final,resp_time_spent,ai_offer
2021-07-01 21:45:30.952131,50,50,50,0,0,1,3,prop:MtMyb,7,4,4,60_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####b8597967-2ba9-40a5-a84b-25dab07f105e,auto_#####b8597967-2ba9-40a5-a84b-25dab07f105e,AM65L#####J0I,5,real,77,5,2,2,5,12,50
2021-07-01 21:45:39.775847,50,50,50,0,0,1,3,prop:IAVbu,3,2,1,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####ce44232c-a27d-4816-8b30-7e2ad75cfca7,auto_#####ce44232c-a27d-4816-8b30-7e2ad75cfca7,A2E1N#####1VUB,45,real,78,45,6,1,45,15,50
2021-07-01 21:46:30.024385,50,50,50,0,0,1,3,prop:XU4Jo,1,2,5,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####1f579067-596e-4497-a41e-c9a22b227251,auto_#####1f579067-596e-4497-a41e-c9a22b227251,A36QG#####XC4Q,25,real,79,25,4,2,25,13,50
2021-07-01 21:46:31.774364,50,50,50,0,0,1,3,prop:hekVW,7,2,7,no_clue,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####f0bc301f-6ca8-4506-b19c-cd9e0d84b1c9,auto_#####f0bc301f-6ca8-4506-b19c-cd9e0d84b1c9,A1AJM#####KYN1,5,real,80,5,6,6,5,52,50
2021-07-01 21:46:41.954668,50,50,50,0,0,1,3,prop:81yLl,7,6,4,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####5519fd55-4767-48d4-b969-b70541126ce3,auto_#####5519fd55-4767-48d4-b969-b70541126ce3,AR696#####67Z,25,real,81,30,4,4,30,18,50
2021-07-01 21:47:21.739938,50,50,50,0,0,1,3,prop:J2GoR,4,2,3,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####6a3d8e8c-57d5-49f4-8913-250d9e8548e4,auto_#####6a3d8e8c-57d5-49f4-8913-250d9e8548e4,A1JUF#####7XQ0,35,real,82,40,3,1,40,22,50
2021-07-01 21:47:28.157493,50,50,50,0,0,1,3,prop:0u1Es,5,5,4,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####d3a742b5-3423-4761-b8b8-8fee71eff9bc,auto_#####d3a742b5-3423-4761-b8b8-8fee71eff9bc,A3KNI#####70X0,50,real,83,50,2,4,50,7,50
2021-07-01 21:47:44.323962,50,50,50,0,0,1,3,prop:eAohs,7,3,1,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####ec866f72-58a3-4538-a7d2-4d2ddd8e9508,auto_#####ec866f72-58a3-4538-a7d2-4d2ddd8e9508,A1TNG#####9JMO,40,real,84,40,3,4,40,17,50
2021-07-01 21:48:16.436762,50,50,50,0,0,1,3,prop:gv3dw,7,7,7,80_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####c0e23afe-0d36-470c-b885-3968358762fa,auto_#####c0e23afe-0d36-470c-b885-3968358762fa,A2IFX#####B9GK,50,real,85,50,3,4,50,9,50
2021-07-01 21:49:10.152098,50,50,50,0,0,1,3,prop:lJ76E,6,3,5,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####9e300744-70e1-4b9e-9ad6-f12c45bf7b70,auto_#####9e300744-70e1-4b9e-9ad6-f12c45bf7b70,A3RPT#####HBNQ,30,real,86,25,1,4,25,17,50
2021-07-01 21:49:37.225879,50,50,50,0,0,1,3,prop:SGRU9,1,3,2,no_clue,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####f7e5e42b-988d-427d-ba41-8faf1be6dee0,auto_#####f7e5e42b-988d-427d-ba41-8faf1be6dee0,A37GO#####WX21,5,real,87,5,4,4,5,18,50
2021-07-01 21:49:40.877231,50,50,50,0,0,1,3,prop:4A05e,5,7,7,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####292aa557-6f92-4235-bced-319cf6a21774,auto_#####292aa557-6f92-4235-bced-319cf6a21774,A3SE7#####9KMZ,50,real,88,50,1,7,50,20,50
2021-07-01 21:52:28.373986,50,50,50,0,0,1,3,prop:ErbeF,2,1,2,60_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####a8dcd469-a148-44da-8292-881ecd84884e,auto_#####a8dcd469-a148-44da-8292-881ecd84884e,A2G43#####GYQE,50,real,89,50,4,2,50,8,50
2021-07-01 21:53:43.761839,50,50,50,0,0,1,3,prop:9WtTM,3,1,4,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####2e1a4c0b-c1c3-43ae-b36f-1bd44a38fe27,auto_#####2e1a4c0b-c1c3-43ae-b36f-1bd44a38fe27,A1HTC#####NIW0,75,real,90,85,7,7,85,14,50
2021-07-01 22:00:20.906811,50,50,50,0,0,1,3,prop:u4G6F,4,5,4,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####1f9d415b-2c64-4def-b42d-44db16bc1cee,auto_#####1f9d415b-2c64-4def-b42d-44db16bc1cee,A1FDN#####HE9L,50,real,91,50,1,1,50,23,50
2021-07-01 22:01:24.473302,50,50,50,0,0,1,3,prop:98h8L,1,2,2,60_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####824a1f56-7bcb-43a5-a059-361470d7bad8,auto_#####824a1f56-7bcb-43a5-a059-361470d7bad8,A7ARL#####AOL,55,real,92,60,4,3,60,10,50
2021-07-01 22:01:26.993147,50,50,50,0,0,1,3,prop:ma1HI,5,7,4,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####5171a19c-f63a-452b-b84f-bd1234f88583,auto_#####5171a19c-f63a-452b-b84f-bd1234f88583,A3QID#####AEJ1,70,real,93,45,4,6,45,103,50
2021-07-01 22:08:18.035504,50,50,50,0,0,1,3,prop:2Cgw5,1,6,2,20_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####4acae0b5-34e8-4a18-b14a-566b45172418,auto_#####4acae0b5-34e8-4a18-b14a-566b45172418,A2OU4#####E91I,40,real,94,40,4,2,40,6,50
2021-07-01 22:15:41.290228,50,50,50,0,0,1,3,prop:1dgnD,5,4,6,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####c480cc1b-bccb-495b-a526-2c3434ff7a20,auto_#####c480cc1b-bccb-495b-a526-2c3434ff7a20,A384E#####N5KE,5,real,95,5,1,4,5,10,50
2021-07-01 22:16:07.568067,50,50,50,0,0,1,3,prop:5Niaq,3,6,1,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####7c64bd4e-c3ee-4dc7-8a78-a5d1b98f8397,auto_#####7c64bd4e-c3ee-4dc7-8a78-a5d1b98f8397,A27RA#####9312,40,real,96,50,4,2,50,5,50
2021-07-01 22:18:50.860322,50,50,50,0,0,1,3,prop:s8jTP,1,7,6,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####d8e4e928-e08a-45f2-bc74-2114b1ac5f7f,auto_#####d8e4e928-e08a-45f2-bc74-2114b1ac5f7f,A1BZN#####ZSER,5,real,97,5,4,1,5,7,50
2021-07-01 22:19:01.825910,50,50,50,0,0,1,3,prop:xLPs9,1,7,5,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####ce182f02-e0f2-4278-b8e2-367b88e7c184,auto_#####ce182f02-e0f2-4278-b8e2-367b88e7c184,A3QTA#####P9AE,5,real,98,5,6,2,5,16,50
2021-07-01 22:19:05.169712,50,50,50,0,0,1,3,prop:x0NNr,5,2,4,20_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####80fa1e08-f593-4e59-91a6-8d493071591d,auto_#####80fa1e08-f593-4e59-91a6-8d493071591d,A1SN3#####Y3QQ,50,real,99,50,6,3,50,13,50
2021-07-01 22:19:20.460931,50,50,50,0,0,1,3,prop:rHyMl,6,6,4,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####68662357-207f-4a68-a764-7df2016402bc,auto_#####68662357-207f-4a68-a764-7df2016402bc,A30KY#####HHPO,50,real,100,40,3,5,40,9,50
2021-07-01 22:21:28.132278,50,50,50,0,0,1,3,prop:hAU6f,7,7,7,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####76a0f050-9300-43c7-827e-585fad83fe5b,auto_#####76a0f050-9300-43c7-827e-585fad83fe5b,A3RKR#####HCSZ,10,real,101,5,1,5,5,21,50
2021-07-01 22:22:10.251849,50,50,50,0,0,1,3,prop:KJ8F4,4,5,7,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####7c6357a2-df21-4e26-b97d-49a487f29e10,auto_#####7c6357a2-df21-4e26-b97d-49a487f29e10,A3S3P#####FVDK,90,real,102,45,7,4,45,9,50
2021-07-01 22:22:21.574732,50,50,50,0,0,1,3,prop:PU6qw,1,2,1,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####69d0fefc-831c-4f33-8123-3eca614adcad,auto_#####69d0fefc-831c-4f33-8123-3eca614adcad,A1C5J#####65EI,40,real,103,45,5,1,45,14,50
2021-07-01 22:26:33.025580,50,50,50,0,0,1,3,prop:H3Q97,5,5,6,60_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####af218830-84c2-4e66-b603-6ba202b8a29c,auto_#####af218830-84c2-4e66-b603-6ba202b8a29c,A30VZ#####G9VP,50,real,104,50,4,4,50,31,50
2021-07-01 22:30:31.839266,50,50,50,0,0,1,3,prop:TNPS6,2,7,2,40_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####5a47584f-3cfe-425d-aac8-f03f8891fc56,auto_#####5a47584f-3cfe-425d-aac8-f03f8891fc56,A36A7#####BDEH,45,real,105,45,4,2,45,6,50
2021-07-01 22:31:10.361253,50,50,50,0,0,1,3,prop:8RAcw,6,3,3,no_clue,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####4504bd06-196c-4346-aed7-21b5b89c70f9,auto_#####4504bd06-196c-4346-aed7-21b5b89c70f9,A39R1#####MEI4,10,real,106,15,4,3,15,15,50
2021-07-01 22:38:10.989991,50,50,50,0,0,1,3,prop:NXHGk,1,5,7,20_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####76b4502d-8386-4c4c-b604-efcf887ab266,auto_#####76b4502d-8386-4c4c-b604-efcf887ab266,A30US#####BG0V,50,real,107,20,5,3,20,7,50
2021-07-01 22:44:22.954425,50,50,50,0,0,1,3,prop:w2hmq,6,7,3,100_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####2b01288c-dcdb-4ffa-9d7a-fc8100776a02,auto_#####2b01288c-dcdb-4ffa-9d7a-fc8100776a02,A2B92#####VNC2,30,real,108,40,3,5,40,13,50
2021-07-01 23:04:38.160655,50,50,50,0,0,1,3,prop:u8jt7,7,1,3,60_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####e4509b2f-90b8-4bc0-a126-abaceee2bace,auto_#####e4509b2f-90b8-4bc0-a126-abaceee2bace,A0743#####R4YYDPXNF01,45,real,109,45,3,6,45,14,50
2021-07-01 23:05:54.633542,50,50,50,0,0,1,3,prop:53u5M,1,3,1,no_clue,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####096ed798-ba0c-414d-9fdb-bf61fc21afec,auto_#####096ed798-ba0c-414d-9fdb-bf61fc21afec,A39UV#####UL8D,95,real,110,95,6,6,95,25,50
2021-07-01 23:13:29.055990,50,50,50,0,0,1,3,prop:auCxS,6,4,7,80_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####99b33611-98c1-44a5-85fc-91016907c336,auto_#####99b33611-98c1-44a5-85fc-91016907c336,AOZXZ#####S82,100,real,111,100,7,7,100,17,50
2021-07-01 23:22:26.458334,50,50,50,0,0,1,3,prop:qXDyc,6,1,6,80_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####a99b7bf3-6445-4035-a80f-760e89555a4e,auto_#####a99b7bf3-6445-4035-a80f-760e89555a4e,A3CIN#####9ADU,25,real,112,40,6,6,40,48,50
2021-07-01 23:46:18.651028,50,50,50,0,0,1,3,prop:niPoY,6,4,4,0_percent,0,0,0.0069,0.0489,3GMLHYZ0MH317YUKZLKQSWERCTMUYH,auto_#####c8913828-9cdd-473a-9280-8febbe74ec2b,auto_#####c8913828-9cdd-473a-9280-8febbe74ec2b,A1CIL#####8VN8,10,real,113,15,4,2,15,13,50
